filename,cate,rules,description,problem_cnt,FP,XML_Path
UnusedLocalVariable13.java,bestpractices,UnusedLocalVariable,make sure scopes are working,3,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable14.java,bestpractices,UnusedLocalVariable,another scope test,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable15.java,bestpractices,UnusedLocalVariable,assignment to an array member will be treated as a usage,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable16.java,bestpractices,UnusedLocalVariable,local variable used in postfix expression as child of statementexpression,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable17.java,bestpractices,UnusedLocalVariable,local variable used in postfix expression on right hand side,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable18.java,bestpractices,UnusedLocalVariable,"local variable, object ref, public field of which is incremented via in postfix expression",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable19.java,bestpractices,UnusedLocalVariable,local used in right shift,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable20.java,bestpractices,UnusedLocalVariable,unused local with assignment - suppressed,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable21.java,bestpractices,UnusedLocalVariable,reproducing bug #1955852: false positives for unusedprivatemethod and unusedlocalfield,0,true,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable22.java,bestpractices,UnusedLocalVariable,#1247 not able to recognize jdk 8 static method references,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable23.java,bestpractices,UnusedLocalVariable,#1484 unusedlocalvariable - false positive - parenthesis,0,true,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable24.java,bestpractices,UnusedLocalVariable,#257 unusedlocalvariable - false positive - parenthesis,0,true,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable25.java,bestpractices,UnusedLocalVariable,#1190 [java] unusedlocalvariable/unusedprivatefield false-positive,0,true,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable26.java,bestpractices,UnusedLocalVariable,#2957 unused rules should ignore some names,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable27.java,bestpractices,UnusedLocalVariable,false positive with try-with-resources #3656,0,true,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedLocalVariable28.java,bestpractices,UnusedLocalVariable,false positive with variable used in unary expression #3671,0,true,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedLocalVariable.xml
UnusedFormalParameter0.java,bestpractices,UnusedFormalParameter,failure case,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter1.java,bestpractices,UnusedFormalParameter,explicit receiver parameters are ignored,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter2.java,bestpractices,UnusedFormalParameter,method called on param,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter3.java,bestpractices,UnusedFormalParameter,assignment to param,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter4.java,bestpractices,UnusedFormalParameter,interface,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter7.java,bestpractices,UnusedFormalParameter,skip native/abstract methods,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter8.java,bestpractices,UnusedFormalParameter,anonymous inner class npe,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter9.java,bestpractices,UnusedFormalParameter,unused constructor param,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter10.java,bestpractices,UnusedFormalParameter,assigned but not used,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter11.java,bestpractices,UnusedFormalParameter,array element is set,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter12.java,bestpractices,UnusedFormalParameter,unused array in constructor,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter13.java,bestpractices,UnusedFormalParameter,unused array in method,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter14.java,bestpractices,UnusedFormalParameter,"false - ! if ""checkall"" property is not set",1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter15.java,bestpractices,UnusedFormalParameter,violation suppression regex works,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter16.java,bestpractices,UnusedFormalParameter,"violation suppression xpath works, by name",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter17.java,bestpractices,UnusedFormalParameter,"violation suppression xpath works, by type",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter18.java,bestpractices,UnusedFormalParameter,#878 don't flag abstract methods even if checkall property is set when checking an abstract class,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter19.java,bestpractices,UnusedFormalParameter,#1159 false positive unusedformalparameter readobject(objectinputstream) if not used,0,true,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter20.java,bestpractices,UnusedFormalParameter,#1159 correct unusedformalparameter for readobject(foo) if not used,5,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter21.java,bestpractices,UnusedFormalParameter,#1456 unusedformalparameter should ignore overriding methods,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter22.java,bestpractices,UnusedFormalParameter,#2957 unused rules should ignore some names,2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
UnusedFormalParameter23.java,bestpractices,UnusedFormalParameter,anonymous classes defined in methods should be considered,2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/UnusedFormalParameter.xml
SystemPrintln0.java,bestpractices,SystemPrintln,one,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/SystemPrintln.xml
SystemPrintln1.java,bestpractices,SystemPrintln,many,3,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/SystemPrintln.xml
SystemPrintln2.java,bestpractices,SystemPrintln,none,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/SystemPrintln.xml
SystemPrintln3.java,bestpractices,SystemPrintln,"#1217 systemprintln always says ""system.out.print is used""",4,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/SystemPrintln.xml
WhileLoopWithLiteralBoolean0.java,bestpractices,WhileLoopWithLiteralBoolean,do while true,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/WhileLoopWithLiteralBoolean.xml
WhileLoopWithLiteralBoolean1.java,bestpractices,WhileLoopWithLiteralBoolean,do while false,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/WhileLoopWithLiteralBoolean.xml
WhileLoopWithLiteralBoolean2.java,bestpractices,WhileLoopWithLiteralBoolean,do while call,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/WhileLoopWithLiteralBoolean.xml
WhileLoopWithLiteralBoolean3.java,bestpractices,WhileLoopWithLiteralBoolean,while true,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/WhileLoopWithLiteralBoolean.xml
WhileLoopWithLiteralBoolean4.java,bestpractices,WhileLoopWithLiteralBoolean,while false,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/WhileLoopWithLiteralBoolean.xml
WhileLoopWithLiteralBoolean5.java,bestpractices,WhileLoopWithLiteralBoolean,while call false,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/WhileLoopWithLiteralBoolean.xml
JUnit4TestShouldUseTestAnnotation0.java,bestpractices,JUnit4TestShouldUseTestAnnotation,"contains test, no @test",1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/JUnit4TestShouldUseTestAnnotation.xml
JUnit4TestShouldUseTestAnnotation1.java,bestpractices,JUnit4TestShouldUseTestAnnotation,ok,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/JUnit4TestShouldUseTestAnnotation.xml
JUnit4TestShouldUseTestAnnotation2.java,bestpractices,JUnit4TestShouldUseTestAnnotation,"ok, renamed test",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/JUnit4TestShouldUseTestAnnotation.xml
JUnit4TestShouldUseTestAnnotation3.java,bestpractices,JUnit4TestShouldUseTestAnnotation,"one test proper, the other incorrect",1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/JUnit4TestShouldUseTestAnnotation.xml
JUnit4TestShouldUseTestAnnotation4.java,bestpractices,JUnit4TestShouldUseTestAnnotation,two tests,2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/JUnit4TestShouldUseTestAnnotation.xml
JUnit4TestShouldUseTestAnnotation5.java,bestpractices,JUnit4TestShouldUseTestAnnotation,#1197 junit4testshouldusetestannotation for private method,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/JUnit4TestShouldUseTestAnnotation.xml
JUnit4TestShouldUseTestAnnotation6.java,bestpractices,JUnit4TestShouldUseTestAnnotation,#572 [java] false alarm of junit4testshouldusetestannotation on predicates,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/JUnit4TestShouldUseTestAnnotation.xml
JUnit4TestShouldUseTestAnnotation7.java,bestpractices,JUnit4TestShouldUseTestAnnotation,test class with test method not annotated,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/JUnit4TestShouldUseTestAnnotation.xml
JUnit4TestShouldUseTestAnnotation8.java,bestpractices,JUnit4TestShouldUseTestAnnotation,test class named testcase with test method not annotated,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/JUnit4TestShouldUseTestAnnotation.xml
JUnit4TestShouldUseTestAnnotation9.java,bestpractices,JUnit4TestShouldUseTestAnnotation,test class prefix with test with test method not annotated,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/JUnit4TestShouldUseTestAnnotation.xml
JUnit4TestShouldUseTestAnnotation10.java,bestpractices,JUnit4TestShouldUseTestAnnotation,test class named mytests with test method not annotated,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/JUnit4TestShouldUseTestAnnotation.xml
JUnit4TestShouldUseTestAnnotation11.java,bestpractices,JUnit4TestShouldUseTestAnnotation,#940 false positives with junit4testshouldusetestannotation when junit5 is used,0,true,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/JUnit4TestShouldUseTestAnnotation.xml
AccessorClassGeneration0.java,bestpractices,AccessorClassGeneration,inner class has private constructor,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/AccessorClassGeneration.xml
AccessorClassGeneration1.java,bestpractices,AccessorClassGeneration,inner class has public constructor,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/AccessorClassGeneration.xml
AccessorClassGeneration2.java,bestpractices,AccessorClassGeneration,outer class has public constructor,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/AccessorClassGeneration.xml
AccessorClassGeneration3.java,bestpractices,AccessorClassGeneration,final inner class,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/AccessorClassGeneration.xml
AccessorClassGeneration4.java,bestpractices,AccessorClassGeneration,interface inner class has private constructor,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/AccessorClassGeneration.xml
AccessorClassGeneration5.java,bestpractices,AccessorClassGeneration,there's a check for int declaration - not sure right now why,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/AccessorClassGeneration.xml
AccessorClassGeneration6.java,bestpractices,AccessorClassGeneration,#1452 arrayindexoutofboundsexception with annotations for accessorclassgenerationrule,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/AccessorClassGeneration.xml
AccessorClassGeneration7.java,bestpractices,AccessorClassGeneration,#291 - private constructor called from anonymous class,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/AccessorClassGeneration.xml
AccessorClassGeneration8.java,bestpractices,AccessorClassGeneration,array initializer is not a class body,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/AccessorClassGeneration.xml
PrimitiveWrapperInstantiation0.java,bestpractices,PrimitiveWrapperInstantiation,simple failure case,2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/PrimitiveWrapperInstantiation.xml
PrimitiveWrapperInstantiation1.java,bestpractices,PrimitiveWrapperInstantiation,new java.lang.boolean,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/PrimitiveWrapperInstantiation.xml
PrimitiveWrapperInstantiation2.java,bestpractices,PrimitiveWrapperInstantiation,ok with boolean.true constant,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/PrimitiveWrapperInstantiation.xml
PrimitiveWrapperInstantiation3.java,bestpractices,PrimitiveWrapperInstantiation,boolean.valueof - not constructors,2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/PrimitiveWrapperInstantiation.xml
PrimitiveWrapperInstantiation4.java,bestpractices,PrimitiveWrapperInstantiation,boolean.valueof() with variable is fine,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/PrimitiveWrapperInstantiation.xml
PrimitiveWrapperInstantiation5.java,bestpractices,PrimitiveWrapperInstantiation,don't use boolean.valueof() with string literal,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/PrimitiveWrapperInstantiation.xml
PrimitiveWrapperInstantiation6.java,bestpractices,PrimitiveWrapperInstantiation,don't use new boolean() in method call,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/bestpractices/xml/PrimitiveWrapperInstantiation.xml
